Date,FID,Station,Source,Longitude,Latitude,DEM,Location,GROUND,Chirps,IMERG(mm/hr),IMERG(mm/month),NDVI,Slope
7/1/2017,52,Jabouleh-P,Pessl,36.34916667,34.22527778,839,Inland ,36.6,0.377,0.001,0.744000035,0.3672,1.86890626
7/1/2017,53,Hermil-P,Pessl,36.406717,34.401533,665,Inland ,0.6,0.344,0.001,0.744000035,0.2152,2.8973279
7/1/2017,54,Baskenta-P,Pessl,35.78766667,33.94630556,1331,Mountainous ,1,0.699,0,0,0.4268,24.18203354
7/1/2017,55,Mymis-P,Pessl,35.71447222,33.41975,788,Mountainous ,0.2,0.621,0,0,0.2729,8.673959732
7/1/2017,56,Akoura-P,Pessl,35.90422222,34.12141667,1390,Mountainous ,0,0.338,0,0,0.3264,11.31402588
7/1/2017,57,Mayrouba-P,Pessl,35.770061,34.011829,1265,Mountainous ,0,0.618,0,0,0.4591,7.160741806
7/1/2017,58,Ghazir-P,Pessl,35.66319444,34.01898611,321,Coastal ,0.2,0.629,0,0,0.3947,7.306718349
7/1/2017,59,Ehden-P,Pessl,35.98599444,34.28816667,1635,Mountainous ,11,0.265,0,0,0.1996,33.75831223
7/1/2017,60,KfarhataNorth-P,Pessl,35.745521,34.284476,340,Coastal ,2.2,0.567,0,0,0.3769,1.164156079
7/1/2017,61,Watahoub-P,Pessl,35.89772222,34.19130556,1335,Mountainous ,6.6,0,0,0,0.5282,25.66842842
7/1/2017,62,Sayda-P,Pessl,35.37936111,33.55391667,20,Coastal ,2.6,0.555,0,0,0.2471,0.965743124
7/1/2017,64,Tyr-Derdgheya-P,Pessl,35.37055556,33.28119444,400,Mountainous ,1.8,0.506,0,0,0.2779,4.061152458
7/1/2017,65,Kaa-P,Pessl,36.48011111,34.34177778,663,Inland ,0.4,0.315,0.001,0.744000035,0.1885,3.207662462
7/1/2017,66,Mashghara-P,Pessl,35.65891667,33.52238889,1089,Inland ,0.4,0.83,0,0,0.2213,19.77213287
7/1/2017,67,KherbitKanafar-P,Pessl,35.72552778,33.63761111,947,Mountainous ,0.4,0.546,0,0,0.3979,2.87613678
7/1/2017,68,Rashayya-P,Pessl,35.66716944,33.35486111,785,Mountainous ,2,0.63,0,0,0.382,11.6952219
7/1/2017,69,Arsal-P,Pessl,36.42063889,34.17908333,1405,Mountainous ,1.6,0.278,0.001,0.744000035,0.1344,3.57618022
7/1/2017,70,Shheem-P,Pessl,35.48536389,33.6245,588,Mountainous ,0,0.677,0,0,0.4224,4.47653389
7/1/2017,71,SyrDonieh-P,Pessl,36.02680556,34.38313889,898,Mountainous ,0.4,0.571,0,0,0.5055,14.02089787
7/1/2017,72,Akar-P,Pessl,36.13241667,34.53266667,486,Mountainous ,0,0.61,0.001,0.744000035,0.2915,10.42184639
7/1/2017,73,Fnaidek-P,Pessl,36.181,34.47730556,1125,Mountainous ,6,0.468,0,0,0.4814,4.525679588
7/1/2017,74,BarElias-P,Pessl,35.92608333,33.77952778,871,Inland ,,0.346,0,0,0.336,0.483655423
7/1/2017,75,HawshAmmiq-P,Pessl,35.77580556,33.71947222,877,Inland ,,0.624,0,0,0.3487,2.986889362
7/1/2017,76,Markaba-P,Pessl,35.51522222,33.23258333,728,Mountainous ,,0.099,0,0,0.2901,10.2107687
7/1/2017,77,Msheitiyeh-P,Pessl,36.08619444,34.15416667,1427,Mountainous ,,0.98,0.001,0.744000035,0.2653,5.709161282
7/1/2017,78,Btedii-P,Pessl,36.12808333,34.10196944,987,Inland ,,0.202,0,0,0.2221,0.999720097
7/1/2017,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,,0.763,0,0,0.4514,13.84935856
7/1/2017,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,,0.467,0.001,0.744000035,0.3149,5.315374374
7/1/2017,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,,0.634,0,0,0.4216,2.758943558
7/1/2017,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,,0.699,0,0,0.5023,15.13671112
7/1/2017,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,,0.624,0,0,0.3214,13.81705093
7/1/2017,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,,0.65,0,0,0.1566,1.889176369
7/1/2017,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,,0.403,0,0,0.2694,1.277312994
7/1/2017,86,AREC,Arec,36.075792,33.924783,995,Inland ,0,0.318,0,0,0.2846,2.146261215
8/1/2017,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,0.663,0,0,0.1203,1.665556669
8/1/2017,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,,0.663,0,0,0.1529,0.30916065
8/1/2017,4,Zahle-A,Airport,35.90207,33.844602,977,Inland ,,0.884,0,0,0.2007,13.09231949
8/1/2017,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,,0.532,0.014,10.41600032,0.2298,16.93077469
8/1/2017,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,,0.612,0,0,0.1713,9.647943497
8/1/2017,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,,0.648,0,0,0.3552,9.16505146
8/1/2017,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,,0.326,0,0,0.2418,0
8/1/2017,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,,0.163,0,0,,3.8650105
8/1/2017,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,,0.755,0,0,0.2683,4.443672657
8/1/2017,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,,0.713,0,0,0.3996,2.194945335
8/1/2017,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,,1.049,0.001,0.744000035,0.3643,5.306231022
8/1/2017,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,,0.65,0,0,0.365,16.53284264
8/1/2017,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,,0.402,0,0,0.2556,5.743902206
8/1/2017,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,,0.591,0,0,0.234,1.757774115
8/1/2017,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,,0.654,0,0,0.3067,4.168784142
8/1/2017,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,,0.493,0,0,0.4221,22.17501831
8/1/2017,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,,0.672,0,0,0.5952,7.043820858
8/1/2017,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,,0.498,0,0,0.4349,6.693412304
8/1/2017,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,,0.644,0,0,0.3815,6.455430984
8/1/2017,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,,0.197,0,0,0.5352,3.128152847
8/1/2017,22,Kaslik-A,Airport,35.618114,33.983154,26,Coastal ,,0.762,0,0,0.2812,5.152617931
8/1/2017,23,Qoussaibah-A,Airport,35.65046,33.867009,609,Mountainous ,,0.666,0,0,0.5509,13.38837147
8/1/2017,24,Hlaliyeh-A,Airport,35.39233,33.56788,98,Coastal ,,0.69,0,0,0.2719,6.312283993
8/1/2017,25,Jezzine-A,Airport,35.586337,33.54098,963,Mountainous ,,0.507,0,0,0.3408,6.280490398
8/1/2017,26,Saida-A,Airport,35.372871,33.557005,12,Coastal ,,0.696,0,0,0.2651,1.187596679
8/1/2017,28,Qaraoun-A,Airport,35.719238,33.566846,905,Inland ,,0.487,0,0,0.2717,3.581837654
8/1/2017,29,Qasmieh-A,Airport,35.248006,33.234203,67,Coastal ,,0.449,0,0,0.4445,12.50921726
8/1/2017,30,Kfardounin-A,Airport,35.396943,33.240211,523,Inland ,,0.43,0,0,0.2648,7.862453461
8/1/2017,31,Barouk-A,Airport,35.673657,33.707066,1059,Mountainous ,,0.702,0,0,0.2975,13.81705093
8/1/2017,32,Douris-A,Airport,36.172607,33.991036,1097,Inland ,,0.737,0,0,0.1597,0.372871399
8/1/2017,33,DayrKamar-A,Airport,35.560622,33.696845,803,Mountainous ,,0.751,0,0,0.3437,11.36848927
8/1/2017,34,Lebaa-A,Airport,35.453086,33.54841,361,Coastal ,,0.659,0,0,0.3182,4.28670454
8/1/2017,35,Qaa-A,Airport,36.480108,34.341616,663,Inland ,,0.36,0,0,0.1888,3.207662462
8/1/2017,36,Meshref-A,Airport,35.467951,33.714283,184,Coastal ,,1.022,0,0,0.3633,7.132210255
8/1/2017,37,JbaaChouf-A,Airport,35.628741,33.609966,1167,Mountainous ,,0.487,0,0,0.3813,8.838525772
8/1/2017,38,Kfarkouk-A,Airport,35.89143,33.53668,1232,Mountainous ,,0.463,0,0,0.1666,6.859062195
8/1/2017,39,TalAmara-P,Pessl,35.98269444,33.85411111,906,Inland ,0,0.349,0,0,0.3191,0.721709907
8/1/2017,40,Kfarden-P,Pessl,36.04636111,34.01138889,1087,Inland ,,0.403,0,0,0.1879,0.968804181
8/1/2017,41,HawshelOumara-P,Pessl,35.92063889,33.81538889,887,Inland ,0,0.573,0,0,0.3869,0.721623838
8/1/2017,42,Nabatiyeh-P,Pessl,35.485374,33.375914,417,Mountainous ,3,0.664,0,0,0.255,4.856499672
8/1/2017,43,Tyr-P,Pessl,35.20511111,33.27008333,8,Coastal ,0,0.163,0,0,0.2743,5.686133385
8/1/2017,44,Lebaa-P,Pessl,35.45352778,33.54827778,361,Coastal ,7.2,0.659,0,0,0.3182,4.28670454
8/1/2017,45,El-Khyem-P,Pessl,35.61322222,33.32725,707,Mountainous ,0,0.836,0,0,0.2478,2.749036789
8/1/2017,46,Tarshish-P,Pessl,35.79725,33.87566667,1447,Mountainous ,0.4,0.806,0.001,0.744000035,0.3818,3.718541384
8/1/2017,47,Fanar-P,Pessl,35.57397222,33.87986111,191,Coastal ,0,0.691,0,0,0.2275,12.09990501
8/1/2017,48,Kfarchakhna-P,Pessl,35.865033,34.354867,231,Coastal ,0,0.348,0,0,0.3556,2.382913589
8/1/2017,49,Abdeh-P,Pessl,35.9695,34.51058333,15,Coastal ,0,0.648,0,0,0.3552,9.858600616
8/1/2017,50,Rmeich-P,Pessl,35.37411111,33.07625,562,Mountainous ,3.2,0.706,0,0,0.213,3.986282825
8/1/2017,51,HourTaala-P,Pessl,36.14066667,33.91469444,1148,Inland ,,0.391,0,0,0.1851,2.993621588
8/1/2017,52,Jabouleh-P,Pessl,36.34916667,34.22527778,839,Inland ,0,0.383,0,0,0.3563,1.86890626
8/1/2017,53,Hermil-P,Pessl,36.406717,34.401533,665,Inland ,1,0.402,0,0,0.2134,2.8973279
8/1/2017,54,Baskenta-P,Pessl,35.78766667,33.94630556,1331,Mountainous ,0.8,0.937,0.001,0.744000035,0.4027,24.18203354
8/1/2017,55,Mymis-P,Pessl,35.71447222,33.41975,788,Mountainous ,1,0.494,0,0,0.2626,8.673959732
8/1/2017,56,Akoura-P,Pessl,35.90422222,34.12141667,1390,Mountainous ,0.4,0.211,0,0,0.2666,11.31402588
8/1/2017,57,Mayrouba-P,Pessl,35.770061,34.011829,1265,Mountainous ,0,0.595,0,0,0.4121,7.160741806
8/1/2017,58,Ghazir-P,Pessl,35.66319444,34.01898611,321,Coastal ,0,0.692,0,0,0.3754,7.306718349
8/1/2017,59,Ehden-P,Pessl,35.98599444,34.28816667,1635,Mountainous ,0.6,0.202,0,0,0.1856,33.75831223
8/1/2017,60,KfarhataNorth-P,Pessl,35.745521,34.284476,340,Coastal ,6.6,0.312,0,0,0.3617,1.164156079
8/1/2017,61,Watahoub-P,Pessl,35.89772222,34.19130556,1335,Mountainous ,10.4,0.069,0,0,0.545,25.66842842
8/1/2017,62,Sayda-P,Pessl,35.37936111,33.55391667,20,Coastal ,0,0.696,0,0,0.2829,0.965743124
8/1/2017,64,Tyr-Derdgheya-P,Pessl,35.37055556,33.28119444,400,Mountainous ,3,0.468,0,0,0.2496,4.061152458
8/1/2017,65,Kaa-P,Pessl,36.48011111,34.34177778,663,Inland ,0.4,0.36,0,0,0.1888,3.207662462
8/1/2017,66,Mashghara-P,Pessl,35.65891667,33.52238889,1089,Inland ,0.6,0.517,0,0,0.2093,19.77213287
8/1/2017,67,KherbitKanafar-P,Pessl,35.72552778,33.63761111,947,Mountainous ,0.6,0.627,0,0,0.4169,2.87613678
8/1/2017,68,Rashayya-P,Pessl,35.66716944,33.35486111,785,Mountainous ,3.4,0.603,0,0,0.3605,11.6952219
8/1/2017,69,Arsal-P,Pessl,36.42063889,34.17908333,1405,Mountainous ,5,0.226,0,0,0.1335,3.57618022
8/1/2017,70,Shheem-P,Pessl,35.48536389,33.6245,588,Mountainous ,0,0.777,0,0,0.4136,4.47653389
8/1/2017,71,SyrDonieh-P,Pessl,36.02680556,34.38313889,898,Mountainous ,1.6,0.475,0,0,0.4905,14.02089787
8/1/2017,72,Akar-P,Pessl,36.13241667,34.53266667,486,Mountainous ,0,0.692,0,0,0.2702,10.42184639
8/1/2017,73,Fnaidek-P,Pessl,36.181,34.47730556,1125,Mountainous ,0,0.794,0,0,0.4319,4.525679588
8/1/2017,74,BarElias-P,Pessl,35.92608333,33.77952778,871,Inland ,,0.639,0,0,0.3007,0.483655423
8/1/2017,75,HawshAmmiq-P,Pessl,35.77580556,33.71947222,877,Inland ,,0.583,0,0,0.3051,2.986889362
8/1/2017,76,Markaba-P,Pessl,35.51522222,33.23258333,728,Mountainous ,,0.288,0,0,0.2663,10.2107687
8/1/2017,77,Msheitiyeh-P,Pessl,36.08619444,34.15416667,1427,Mountainous ,,0.713,0.004,2.976000141,0.2669,5.709161282
8/1/2017,78,Btedii-P,Pessl,36.12808333,34.10196944,987,Inland ,,0.591,0,0,0.2,0.999720097
8/1/2017,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,,0.487,0,0,0.4284,13.84935856
8/1/2017,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,,0.582,0,0,0.2861,5.315374374
8/1/2017,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,,0.751,0,0,0.3715,2.758943558
8/1/2017,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,,0.937,0,0,0.4836,15.13671112
8/1/2017,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,,0.702,0,0,0.2975,13.81705093
8/1/2017,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,,0.737,0,0,0.1597,1.889176369
8/1/2017,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,,0.391,0,0,0.2349,1.277312994
8/1/2017,86,AREC,Arec,36.075792,33.924783,995,Inland ,0,0.58,0,0,0.2567,2.146261215
9/1/2017,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,2.169,0,0,0.1385,1.665556669
9/1/2017,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,,2.169,0,0,0.1835,0.30916065
9/1/2017,4,Zahle-A,Airport,35.90207,33.844602,977,Inland ,,3.315,0,0,0.207,13.09231949
9/1/2017,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,,0.859,0.024,17.28000015,0.2109,16.93077469
9/1/2017,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,,1.236,0,0,0.1547,9.647943497
9/1/2017,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,,2.318,0,0,0.3439,9.16505146
9/1/2017,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,,0.979,0,0,0.2599,0
9/1/2017,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,,2.496,0,0,,3.8650105
9/1/2017,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,,1.871,0,0,0.2567,4.443672657
9/1/2017,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,,3.609,0,0,0.3965,2.194945335
9/1/2017,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,,3.743,0.007,5.040000156,0.367,5.306231022
9/1/2017,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,,1.069,0,0,0.3413,16.53284264
9/1/2017,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,,1.607,0,0,0.2439,5.743902206
9/1/2017,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,,11.627,0,0,0.2232,1.757774115
9/1/2017,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,,2.608,0,0,0.3005,4.168784142
9/1/2017,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,,3.45,0.001,0.720000034,0.3964,22.17501831
9/1/2017,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,,2.875,0,0,0.5398,7.043820858
9/1/2017,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,,2.802,0,0,0.4314,6.693412304
9/1/2017,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,,2.603,0,0,0.3791,6.455430984
9/1/2017,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,,2.484,0.001,0.720000034,0.5258,3.128152847
9/1/2017,22,Kaslik-A,Airport,35.618114,33.983154,26,Coastal ,,4.483,0.001,0.720000034,0.2333,5.152617931
9/1/2017,23,Qoussaibah-A,Airport,35.65046,33.867009,609,Mountainous ,,3.408,0.001,0.720000034,0.5597,13.38837147
9/1/2017,24,Hlaliyeh-A,Airport,35.39233,33.56788,98,Coastal ,,1.556,0,0,0.2756,6.312283993
9/1/2017,25,Jezzine-A,Airport,35.586337,33.54098,963,Mountainous ,,1.138,0,0,0.3442,6.280490398
9/1/2017,26,Saida-A,Airport,35.372871,33.557005,12,Coastal ,,1.525,0,0,0.2623,1.187596679
9/1/2017,28,Qaraoun-A,Airport,35.719238,33.566846,905,Inland ,,0.895,0,0,0.2671,3.581837654
9/1/2017,29,Qasmieh-A,Airport,35.248006,33.234203,67,Coastal ,,1.424,0,0,0.4259,12.50921726
9/1/2017,30,Kfardounin-A,Airport,35.396943,33.240211,523,Inland ,,1.2,0,0,0.2526,7.862453461
9/1/2017,31,Barouk-A,Airport,35.673657,33.707066,1059,Mountainous ,,1.259,0,0,0.2644,13.81705093
9/1/2017,32,Douris-A,Airport,36.172607,33.991036,1097,Inland ,,0.374,0,0,0.1531,0.372871399
9/1/2017,33,DayrKamar-A,Airport,35.560622,33.696845,803,Mountainous ,,1.394,0,0,0.3303,11.36848927
9/1/2017,34,Lebaa-A,Airport,35.453086,33.54841,361,Coastal ,,1.441,0,0,0.3096,4.28670454
9/1/2017,35,Qaa-A,Airport,36.480108,34.341616,663,Inland ,,0.981,0,0,0.1978,3.207662462
9/1/2017,36,Meshref-A,Airport,35.467951,33.714283,184,Coastal ,,2.768,0,0,0.3518,7.132210255
9/1/2017,37,JbaaChouf-A,Airport,35.628741,33.609966,1167,Mountainous ,,1.118,0,0,0.3797,8.838525772
9/1/2017,38,Kfarkouk-A,Airport,35.89143,33.53668,1232,Mountainous ,,1,0,0,0.1675,6.859062195
9/1/2017,39,TalAmara-P,Pessl,35.98269444,33.85411111,906,Inland ,0.2,2.925,0,0,0.3225,0.721709907
9/1/2017,40,Kfarden-P,Pessl,36.04636111,34.01138889,1087,Inland ,,4.446,0,0,0.1801,0.968804181
9/1/2017,41,HawshelOumara-P,Pessl,35.92063889,33.81538889,887,Inland ,0.8,5.225,0,0,0.4129,0.721623838
9/1/2017,42,Nabatiyeh-P,Pessl,35.485374,33.375914,417,Mountainous ,2.8,1.324,0,0,0.2452,4.856499672
9/1/2017,43,Tyr-P,Pessl,35.20511111,33.27008333,8,Coastal ,0,2.496,0,0,0.2476,5.686133385
9/1/2017,44,Lebaa-P,Pessl,35.45352778,33.54827778,361,Coastal ,0.6,1.441,0,0,0.3096,4.28670454
9/1/2017,45,El-Khyem-P,Pessl,35.61322222,33.32725,707,Mountainous ,0,1.158,0.001,0.720000034,0.2364,2.749036789
9/1/2017,46,Tarshish-P,Pessl,35.79725,33.87566667,1447,Mountainous ,0.2,1.509,0.007,5.040000156,0.331,3.718541384
9/1/2017,47,Fanar-P,Pessl,35.57397222,33.87986111,191,Coastal ,0,2.524,0,0,0.2144,12.09990501
9/1/2017,48,Kfarchakhna-P,Pessl,35.865033,34.354867,231,Coastal ,0,2.452,0,0,0.3451,2.382913589
9/1/2017,49,Abdeh-P,Pessl,35.9695,34.51058333,15,Coastal ,2.8,2.318,0,0,0.3439,9.858600616
9/1/2017,50,Rmeich-P,Pessl,35.37411111,33.07625,562,Mountainous ,2.2,1.349,0,0,0.2051,3.986282825
9/1/2017,51,HourTaala-P,Pessl,36.14066667,33.91469444,1148,Inland ,,1.328,0,0,0.1847,2.993621588
9/1/2017,52,Jabouleh-P,Pessl,36.34916667,34.22527778,839,Inland ,0,1.256,0,0,0.3555,1.86890626
9/1/2017,53,Hermil-P,Pessl,36.406717,34.401533,665,Inland ,1.2,1.607,0,0,0.2154,2.8973279
9/1/2017,54,Baskenta-P,Pessl,35.78766667,33.94630556,1331,Mountainous ,0.6,3.159,0.007,5.040000156,0.3884,24.18203354
9/1/2017,55,Mymis-P,Pessl,35.71447222,33.41975,788,Mountainous ,0.6,1.238,0,0,0.2489,8.673959732
9/1/2017,56,Akoura-P,Pessl,35.90422222,34.12141667,1390,Mountainous ,0,1.664,0,0,0.2551,11.31402588
9/1/2017,57,Mayrouba-P,Pessl,35.770061,34.011829,1265,Mountainous ,0,3.417,0,0,0.4182,7.160741806
9/1/2017,58,Ghazir-P,Pessl,35.66319444,34.01898611,321,Coastal ,0,4.72,0.001,0.720000034,0.3709,7.306718349
9/1/2017,59,Ehden-P,Pessl,35.98599444,34.28816667,1635,Mountainous ,0.8,1.231,0,0,0.176,33.75831223
9/1/2017,60,KfarhataNorth-P,Pessl,35.745521,34.284476,340,Coastal ,3.2,3.631,0.001,0.720000034,0.344,1.164156079
9/1/2017,61,Watahoub-P,Pessl,35.89772222,34.19130556,1335,Mountainous ,0,1.221,0.001,0.720000034,0.4833,25.66842842
9/1/2017,62,Sayda-P,Pessl,35.37936111,33.55391667,20,Coastal ,0,1.525,0,0,0.282,0.965743124
9/1/2017,64,Tyr-Derdgheya-P,Pessl,35.37055556,33.28119444,400,Mountainous ,2.6,1.324,0,0,0.2464,4.061152458
9/1/2017,65,Kaa-P,Pessl,36.48011111,34.34177778,663,Inland ,0.4,0.981,0,0,0.1978,3.207662462
9/1/2017,66,Mashghara-P,Pessl,35.65891667,33.52238889,1089,Inland ,1.2,1.002,0,0,0.1998,19.77213287
9/1/2017,67,KherbitKanafar-P,Pessl,35.72552778,33.63761111,947,Mountainous ,1.2,0.891,0,0,0.3975,2.87613678
9/1/2017,68,Rashayya-P,Pessl,35.66716944,33.35486111,785,Mountainous ,0,1.472,0.001,0.720000034,0.3635,11.6952219
9/1/2017,69,Arsal-P,Pessl,36.42063889,34.17908333,1405,Mountainous ,35.2,1.546,0,0,0.1264,3.57618022
9/1/2017,70,Shheem-P,Pessl,35.48536389,33.6245,588,Mountainous ,0,1.842,0,0,0.3718,4.47653389
9/1/2017,71,SyrDonieh-P,Pessl,36.02680556,34.38313889,898,Mountainous ,0,2.957,0,0,0.4733,14.02089787
9/1/2017,72,Akar-P,Pessl,36.13241667,34.53266667,486,Mountainous ,0,2.207,0,0,0.2717,10.42184639
9/1/2017,73,Fnaidek-P,Pessl,36.181,34.47730556,1125,Mountainous ,14.4,1.906,0,0,0.4241,4.525679588
9/1/2017,74,BarElias-P,Pessl,35.92608333,33.77952778,871,Inland ,,5.624,0,0,0.3283,0.483655423
9/1/2017,75,HawshAmmiq-P,Pessl,35.77580556,33.71947222,877,Inland ,,1.109,0,0,0.3119,2.986889362
9/1/2017,76,Markaba-P,Pessl,35.51522222,33.23258333,728,Mountainous ,,1.026,0,0,0.2591,10.2107687
9/1/2017,77,Msheitiyeh-P,Pessl,36.08619444,34.15416667,1427,Mountainous ,,3.456,0.005,3.600000255,0.2649,5.709161282
9/1/2017,78,Btedii-P,Pessl,36.12808333,34.10196944,987,Inland ,,11.627,0,0,0.1918,0.999720097
9/1/2017,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,,1.118,0,0,0.4068,13.84935856
9/1/2017,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,,1.998,0.001,0.720000034,0.2851,5.315374374
9/1/2017,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,,1.394,0,0,0.3603,2.758943558
9/1/2017,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,,3.159,0,0,0.4571,15.13671112
9/1/2017,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,,1.259,0,0,0.2644,13.81705093
9/1/2017,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,,0.374,0,0,0.1531,1.889176369
9/1/2017,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,,1.328,0,0,0.283,1.277312994
9/1/2017,86,AREC,Arec,36.075792,33.924783,995,Inland ,0,2.35,0,0,0.2324,2.146261215
10/1/2017,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,43.697,0.046000004,34.22400284,0.1399,1.665556669
10/1/2017,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,,43.697,0.046000004,34.22400284,0.1873,0.30916065
10/1/2017,3,Tripoli-A,Airport,35.836174,34.434226,25,Coastal ,,50.406,0.067000002,49.84800124,0.1421,3.70574069
10/1/2017,4,Zahle-A,Airport,35.90207,33.844602,977,Inland ,,25.817,0.030000001,22.32000089,0.186,13.09231949
10/1/2017,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,,36.179,0.121000007,90.02400506,0.1912,16.93077469
10/1/2017,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,,33.389,0.037,27.52800035,0.1483,9.647943497
10/1/2017,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,,47.422,0.075000003,55.80000222,0.3298,9.16505146
10/1/2017,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,,13.999,0.030000001,22.32000089,0.2774,0
10/1/2017,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,,14.483,0.037,27.52800035,,3.8650105
10/1/2017,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,,24.521,0.034000002,25.29600137,0.2517,4.443672657
10/1/2017,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,,51.037,0.045000002,33.48000133,0.3892,2.194945335
10/1/2017,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,,45.772,0.060000002,44.64000177,0.3905,5.306231022
10/1/2017,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,,43.013,0.043000001,31.99200109,0.3517,16.53284264
10/1/2017,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,,20.58,0.045000002,33.48000133,0.2448,5.743902206
10/1/2017,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,,18.082,0.041000001,30.50400084,0.2043,1.757774115
10/1/2017,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,,32.007,0.061000004,45.38400328,0.289,4.168784142
10/1/2017,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,,51.169,0.056000002,41.66400129,0.3915,22.17501831
10/1/2017,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,,44.62,0.054000001,40.17600104,0.5018,7.043820858
10/1/2017,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,,45.689,0.061000004,45.38400328,0.4428,6.693412304
10/1/2017,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,,47.825,0.061000004,45.38400328,0.3898,6.455430984
10/1/2017,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,,46.152,0.058000002,43.15200153,0.523,3.128152847
